filename,image_path,latitude,longitude,heading,camera_point,index_right,property_id,FULLADDR,parcel_geom,parcel_centroid_proj,parcel_rep_pt_proj,distance_boundary_ft,distance_centroid_ft,bearing_to_parcel_deg,angle_diff_deg,match_score,camera_point_wkt,parcel_geom_wkt,parcel_centroid_proj_wkt,parcel_rep_pt_proj_wkt,geometry_wkt
Run 4_Camera 4 360_89_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 4_Camera 4 360_89_3.jpg,39.31014611111111,-76.64015527777778,355.720961,POINT (1414153.2190965775 598745.6413403666),110258,3414 026,1370 W NORTH AVE,"POLYGON ((1414172.8217542665 598806.9640920608, 1414166.1621660374 598927.3936844167, 1414141.2118890204 598925.843859506, 1414134.8021569543 599041.6639149258, 1414124.7521066556 599052.6939329227, 1413901.7417615603 598880.3838765197, 1414048.0616629932 598889.7140579227, 1414048.612063342 598879.7239119023, 1414052.9318100878 598801.7237681297, 1414053.0418901653 598799.7238957259, 1414172.8217542665 598806.9640920608))",POINT (1414079.202628825 598910.6900107098),POINT (1414051.374878339 598926.6187719613),60.028289546439446,180.8853257746842,330.6315664261799,25.089394573820073,85.11768412025953,POINT (1414153.219097 598745.64134),"POLYGON ((1414172.821754 598806.964092, 1414166.162166 598927.393684, 1414141.211889 598925.84386, 1414134.802157 599041.663915, 1414124.752107 599052.693933, 1413901.741762 598880.383877, 1414048.061663 598889.714058, 1414048.612063 598879.723912, 1414052.93181 598801.723768, 1414053.04189 598799.723896, 1414172.821754 598806.964092))",POINT (1414079.202629 598910.690011),POINT (1414051.374878 598926.618772),"POLYGON ((1414153.219097 598745.64134, 1414089.640857 598859.033613, 1414199.215312 598867.232245, 1414153.219097 598745.64134))"
Run 5_Camera 4 360_107_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_107_3.jpg,39.31118166666666,-76.6128375,355.2431368,POINT (1421881.278251201 599154.4492870808),122468,3802 001,200 E NORTH AVE,"POLYGON ((1422130.4133656085 599568.2244694936, 1421626.9733921974 599539.8340516393, 1421630.8732988113 599463.3740041674, 1421643.4331787599 599238.3043906444, 1422147.3836162642 599266.7639285122, 1422136.293689253 599465.524416718, 1422130.4133656085 599568.2244694936))",POINT (1421887.002658097 599403.261649421),POINT (1421889.1288995473 599365.0689663398),97.13213929074556,248.87820412323197,2.134657487772415,6.891520687772413,104.02365997851797,POINT (1421881.278251 599154.449287),"POLYGON ((1422130.413366 599568.224469, 1421626.973392 599539.834052, 1421630.873299 599463.374004, 1421643.433179 599238.304391, 1422147.383616 599266.763929, 1422136.293689 599465.524417, 1422130.413366 599568.224469))",POINT (1421887.002658 599403.261649),POINT (1421889.1289 599365.068966),"POLYGON ((1421881.278251 599154.449287, 1421816.756587 599267.307405, 1421926.258859 599276.41955, 1421881.278251 599154.449287))"
Run 5_Camera 4 360_117_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_117_1.jpg,39.29553055555555,-76.65789416666668,262.115736,POINT (1409153.8846125626 593402.8973239992),84380,2377F031,700 WHITMORE AVE,"POLYGON ((1409116.0211135538 593423.3724754432, 1409014.0511729373 593420.3829044031, 1409014.930789599 593400.5024523716, 1409116.901242201 593403.4925354036, 1409116.0211135538 593423.3724754432))",POINT (1409065.4758678046 593411.93757701),POINT (1409065.4760940094 593411.9377199034),36.98815972605852,88.8697492073866,275.83860439417526,13.722868394175237,50.711028120233756,POINT (1409153.884613 593402.897324),"POLYGON ((1409116.021114 593423.372475, 1409014.051173 593420.382904, 1409014.93079 593400.502452, 1409116.901242 593403.492535, 1409116.021114 593423.372475))",POINT (1409065.475868 593411.937577),POINT (1409065.476094 593411.93772),"POLYGON ((1409153.884613 593402.897324, 1409044.714641 593332.314626, 1409029.642024 593441.15669, 1409153.884613 593402.897324))"
Run 5_Camera 4 360_125_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_125_3.jpg,39.29575,-76.65791,266.9394532,POINT (1409149.1040660958 593482.8089470096),84383,2377F034,706 WHITMORE AVE,"POLYGON ((1409114.3110322787 593461.7827232182, 1409113.4411436468 593481.2228551602, 1409011.4809310343 593478.2327721125, 1409012.3410916806 593458.8028801836, 1409109.310839276 593461.6526750706, 1409114.3110322787 593461.7827232182))",POINT (1409062.8916426112 593470.0141222904),POINT (1409062.8940196247 593470.0077476653),35.69817405255479,87.15669511100425,261.55395074553513,5.38550245446487,41.08367650701966,POINT (1409149.104066 593482.808947),"POLYGON ((1409114.311032 593461.782723, 1409113.441144 593481.222855, 1409011.480931 593478.232772, 1409012.341092 593458.80288, 1409109.310839 593461.652675, 1409114.311032 593461.782723))",POINT (1409062.891643 593470.014122),POINT (1409062.89402 593470.007748),"POLYGON ((1409149.104066 593482.808947, 1409034.385437 593421.656382, 1409028.51877 593531.380404, 1409149.104066 593482.808947))"
Run 5_Camera 4 360_157_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_157_3.jpg,39.29661861111111,-76.65795138888889,266.676795,POINT (1409136.2051151572 593799.1399868181),83942,2373 046,802 WHITMORE AVE,"POLYGON ((1409097.2112447943 593797.9829832531, 1409000.351065279 593792.7329318511, 1408995.3508722754 593792.4625956855, 1408995.970904748 593777.6427526786, 1409000.9710977552 593777.9228168593, 1409092.831084267 593782.8928040687, 1409097.8312772638 593783.1626282297, 1409097.2112447943 593797.9829832531))",POINT (1409046.595936798 593787.8152747168),POINT (1409046.5910781305 593787.8126119575),39.00815240250365,90.32194611709308,262.79591622488334,3.8808787751166847,42.88903117762033,POINT (1409136.205115 593799.139987),"POLYGON ((1409097.211245 593797.982983, 1409000.351065 593792.732932, 1408995.350872 593792.462596, 1408995.970905 593777.642753, 1409000.971098 593777.922817, 1409092.831084 593782.892804, 1409097.831277 593783.162628, 1409097.211245 593797.982983))",POINT (1409046.595937 593787.815275),POINT (1409046.591078 593787.812612),"POLYGON ((1409136.205115 593799.139987, 1409021.76803 593737.462167, 1409015.398423 593847.158142, 1409136.205115 593799.139987))"
Run 5_Camera 4 360_190_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_190_1.jpg,39.29751583333333,-76.65799527777779,265.967878,POINT (1409122.5598981895 594125.889517331),83920,2373 024,846 WHITMORE AVE,"POLYGON ((1409084.0108505688 594114.6023113745, 1409083.370850072 594129.9029224783, 1408986.5209105522 594124.592967104, 1408981.5212295526 594124.3226309145, 1408982.1509900424 594109.0829478222, 1409079.011169551 594114.3329992084, 1409084.0108505688 594114.6023113745))",POINT (1409032.7986074165 594119.4790232072),POINT (1409032.7648135968 594119.4624711445),38.98708236066579,89.98990919072924,265.90605963934536,0.06181836065462676,39.048900721320415,POINT (1409122.559898 594125.889517),"POLYGON ((1409084.010851 594114.602311, 1409083.37085 594129.902922, 1408986.520911 594124.592967, 1408981.52123 594124.322631, 1408982.15099 594109.082948, 1409079.01117 594114.332999, 1409084.010851 594114.602311))",POINT (1409032.798607 594119.479023),POINT (1409032.764814 594119.462471),"POLYGON ((1409122.559898 594125.889517, 1409008.894688 594062.800532, 1409001.168343 594172.409302, 1409122.559898 594125.889517))"
Run 5_Camera 4 360_198_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_198_1.jpg,39.297734999999996,-76.6580088888889,266.3786824,POINT (1409118.408840783 594205.7023744937),83915,2373 019,856 WHITMORE AVE,"POLYGON ((1409080.8610241204 594190.0526946565, 1409080.2409916427 594205.0327937037, 1409077.2411830453 594204.8628095901, 1408978.611019167 594199.5226461518, 1408979.191115637 594184.5430591054, 1409077.8612155255 594189.8827105626, 1409080.8610241204 594190.0526946565))",POINT (1409029.727760201 594194.7837111037),POINT (1409029.7297132025 594194.7876704042),38.162887668630724,89.35072055327166,262.98327554123387,3.395406858766137,41.55829452739686,POINT (1409118.408841 594205.702374),"POLYGON ((1409080.861024 594190.052695, 1409080.240992 594205.032794, 1409077.241183 594204.86281, 1408978.611019 594199.522646, 1408979.191116 594184.543059, 1409077.861216 594189.882711, 1409080.861024 594190.052695))",POINT (1409029.72776 594194.783711),POINT (1409029.729713 594194.78767),"POLYGON ((1409118.408841 594205.702374, 1409004.294215 594143.429971, 1408997.353945 594253.09132, 1409118.408841 594205.702374))"
Run 5_Camera 4 360_24_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_24_3.jpg,39.31024361111111,-76.6379613888889,355.9825434,POINT (1414773.846981677 598783.6084086227),110298,3415 013,1224 W NORTH AVE,"POLYGON ((1414783.802229294 598843.2736180624, 1414778.9822581687 598932.5945961248, 1414763.391855035 598931.6141155644, 1414767.9420019705 598847.3639865184, 1414768.211826141 598842.3637935087, 1414783.802229294 598843.2736180624))",POINT (1414773.598016883 598887.4634998901),POINT (1414773.4876318914 598889.4890510414),58.983887216211315,103.85538968019351,359.8055438032774,3.8230004032773763,62.80688761948869,POINT (1414773.846982 598783.608409),"POLYGON ((1414783.802229 598843.273618, 1414778.982258 598932.594596, 1414763.391855 598931.614116, 1414767.942002 598847.363987, 1414768.211826 598842.363794, 1414783.802229 598843.273618))",POINT (1414773.598017 598887.4635),POINT (1414773.487632 598889.489051),"POLYGON ((1414773.846982 598783.608409, 1414710.787092 598897.289763, 1414820.397836 598904.988053, 1414773.846982 598783.608409))"
Run 5_Camera 4 360_32_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_32_3.jpg,39.311575,-76.61495805555555,85.8524425,POINT (1421280.664621639 599295.1760587363),122455,3801 001,100 E NORTH AVE,"POLYGON ((1421417.2335811642 599227.1847669828, 1421417.0533570542 599230.1840635723, 1421411.1735455596 599326.03406695, 1421307.5334606636 599320.9539994369, 1421313.6032242733 599221.8742994092, 1421417.2335811642 599227.1847669828))",POINT (1421362.3668129372 599274.0102020169),POINT (1421362.2915376574 599275.5690315047),28.394799997419305,84.39929830028692,103.50672844744895,17.654285947448955,46.04908594486826,POINT (1421280.664622 599295.176059),"POLYGON ((1421417.233581 599227.184767, 1421417.053357 599230.184064, 1421411.173546 599326.034067, 1421307.533461 599320.953999, 1421313.603224 599221.874299, 1421417.233581 599227.184767))",POINT (1421362.366813 599274.010202),POINT (1421362.291538 599275.569032),"POLYGON ((1421280.664622 599295.176059, 1421394.202494 599358.49392, 1421402.149655 599248.90094, 1421280.664622 599295.176059))"
Run 5_Camera 4 360_35_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_35_1.jpg,39.31149194444444,-76.6149525,85.66643264,POINT (1421282.3641516562 599264.9312126727),122455,3801 001,100 E NORTH AVE,"POLYGON ((1421417.2335811642 599227.1847669828, 1421417.0533570542 599230.1840635723, 1421411.1735455596 599326.03406695, 1421307.5334606636 599320.9539994369, 1421313.6032242733 599221.8742994092, 1421417.2335811642 599227.1847669828))",POINT (1421362.3668129372 599274.0102020169),POINT (1421362.2915376574 599275.5690315047),28.54782546779759,80.51617141642672,82.4188561554599,3.2475764845400903,31.79540195233768,POINT (1421282.364152 599264.931213),"POLYGON ((1421417.233581 599227.184767, 1421417.053357 599230.184064, 1421411.173546 599326.034067, 1421307.533461 599320.953999, 1421313.603224 599221.874299, 1421417.233581 599227.184767))",POINT (1421362.366813 599274.010202),POINT (1421362.291538 599275.569032),"POLYGON ((1421282.364152 599264.931213, 1421395.695865 599328.617339, 1421403.998776 599219.050736, 1421282.364152 599264.931213))"
Run 5_Camera 4 360_59_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_59_1.jpg,39.295524444444446,-76.65589444444446,177.027522,POINT (1409719.8386121194 593402.7985729831),83506,2361 028,2423 ARUNAH AVE,"POLYGON ((1409738.6511313373 593275.3727161647, 1409734.201336297 593364.5825902219, 1409733.9509681305 593369.5827832326, 1409710.4312193901 593368.3422064214, 1409714.871286412 593279.1528123661, 1409715.1211425925 593274.1526193599, 1409738.6511313373 593275.3727161647))",POINT (1409724.5392098136 593321.8595430102),POINT (1409724.5383962216 593321.867701294),33.91301962614142,81.07541052399046,176.67647582346297,0.3510461765370394,34.26406580267846,POINT (1409719.838612 593402.798573),"POLYGON ((1409738.651131 593275.372716, 1409734.201336 593364.58259, 1409733.950968 593369.582783, 1409710.431219 593368.342206, 1409714.871286 593279.152812, 1409715.121143 593274.152619, 1409738.651131 593275.372716))",POINT (1409724.53921 593321.859543),POINT (1409724.538396 593321.867701),"POLYGON ((1409719.838612 593402.798573, 1409780.814772 593287.986083, 1409671.081862 593282.288078, 1409719.838612 593402.798573))"
Run 5_Camera 4 360_61_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_61_3.jpg,39.29552277777778,-76.65596472222222,176.5979266,POINT (1409699.95143667 593402.116557176),83505,2361 027,2425 ARUNAH AVE,"POLYGON ((1409715.1211425925 593274.1526193599, 1409714.871286412 593279.1528123661, 1409710.4312193901 593368.3422064214, 1409686.1209424927 593367.0627175772, 1409690.8211056876 593272.8925865247, 1409715.1211425925 593274.1526193599))",POINT (1409700.6235951148 593320.6164073157),POINT (1409700.4989483587 593323.1077649717),34.27847419785024,81.50292156863402,179.60296055683028,3.005033956830289,37.283508154680526,POINT (1409699.951437 593402.116557),"POLYGON ((1409715.121143 593274.152619, 1409714.871286 593279.152812, 1409710.431219 593368.342206, 1409686.120942 593367.062718, 1409690.821106 593272.892587, 1409715.121143 593274.152619))",POINT (1409700.623595 593320.616407),POINT (1409700.498948 593323.107765),"POLYGON ((1409699.951437 593402.116557, 1409761.786722 593287.76448, 1409652.099619 593281.243882, 1409699.951437 593402.116557))"
Run 5_Camera 4 360_69_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_69_1.jpg,39.29551416666666,-76.6562438888889,176.7179505,POINT (1409620.9556932778 593398.6824928407),83502,2361 024,2431 ARUNAH AVE,"POLYGON ((1409638.2310128412 593364.5426519137, 1409620.5910732877 593363.6128593056, 1409625.2912364919 593269.4929042553, 1409642.9209360376 593270.4027288734, 1409638.2310128412 593364.5426519137))",POINT (1409631.7586186423 593317.0177867889),POINT (1409631.7587862085 593317.0077940895),35.00182566062842,82.37613374614085,172.46523870373966,4.252711796260343,39.25453745688876,POINT (1409620.955693 593398.682493),"POLYGON ((1409638.231013 593364.542652, 1409620.591073 593363.612859, 1409625.291236 593269.492904, 1409642.920936 593270.402729, 1409638.231013 593364.542652))",POINT (1409631.758619 593317.017787),POINT (1409631.758786 593317.007794),"POLYGON ((1409620.955693 593398.682493, 1409682.551297 593284.201134, 1409572.850775 593277.910324, 1409620.955693 593398.682493))"
Run 5_Camera 4 360_79_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_79_3.jpg,39.311119166666664,-76.61382888888889,355.8039,POINT (1421600.8619311617 599130.4966396139),122467,3801 018,111 E 20TH ST,"POLYGON ((1421417.2335811642 599227.1847669828, 1421576.6632452898 599235.3440044586, 1421564.6732213947 599463.0842105254, 1421560.8234908655 599536.3345293402, 1421404.253347276 599529.9340122964, 1421408.4435577402 599462.4242386434, 1421416.9033387091 599326.304403141, 1421411.1735455596 599326.03406695, 1421417.0533570542 599230.1840635723, 1421417.2335811642 599227.1847669828))",POINT (1421490.2079475853 599381.4564952933),POINT (1421490.4823107761 599394.3643208921),107.60365380792634,274.2720424031134,337.2997452904738,18.504154709526176,126.10780851745251,POINT (1421600.861931 599130.49664),"POLYGON ((1421417.233581 599227.184767, 1421576.663245 599235.344004, 1421564.673221 599463.084211, 1421560.823491 599536.334529, 1421404.253347 599529.934012, 1421408.443558 599462.424239, 1421416.903339 599326.304403, 1421411.173546 599326.034067, 1421417.053357 599230.184064, 1421417.233581 599227.184767))",POINT (1421490.207948 599381.456495),POINT (1421490.482311 599394.364321),"POLYGON ((1421600.861931 599130.49664, 1421537.4479 599243.980826, 1421647.034108 599252.020835, 1421600.861931 599130.49664))"
Run 5_Camera 4 360_98_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 5_Camera 4 360_98_3.jpg,39.311166388888886,-76.61315555555555,354.613376,POINT (1421791.3082920972 599148.5031193431),122468,3802 001,200 E NORTH AVE,"POLYGON ((1422130.4133656085 599568.2244694936, 1421626.9733921974 599539.8340516393, 1421630.8732988113 599463.3740041674, 1421643.4331787599 599238.3043906444, 1422147.3836162642 599266.7639285122, 1422136.293689253 599465.524416718, 1422130.4133656085 599568.2244694936))",POINT (1421887.002658097 599403.261649421),POINT (1421889.1288995473 599365.0689663398),97.99606686408715,272.1384212704274,24.308213779340477,29.694837779340446,127.6909046434276,POINT (1421791.308292 599148.503119),"POLYGON ((1422130.413366 599568.224469, 1421626.973392 599539.834052, 1421630.873299 599463.374004, 1421643.433179 599238.304391, 1422147.383616 599266.763929, 1422136.293689 599465.524417, 1422130.413366 599568.224469))",POINT (1421887.002658 599403.261649),POINT (1421889.1289 599365.068966),"POLYGON ((1421791.308292 599148.503119, 1421725.550081 599260.645251, 1421834.945586 599270.960404, 1421791.308292 599148.503119))"
Run 6_Camera 4 360_12_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 6_Camera 4 360_12_1.jpg,39.298360277777775,-76.65846694444446,176.8628297,POINT (1408987.9255353543 594432.9626304618),83949,2373 053,2559 W LAFAYETTE AVE,"POLYGON ((1408996.2007806357 594287.5830805011, 1408992.421193695 594378.6028749241, 1408992.291145593 594381.5929555384, 1408977.2511425647 594380.8531150331, 1408977.3817026606 594377.8527944158, 1408981.0312414977 594289.8328085993, 1408981.1607775977 594286.8329999805, 1408996.2007806357 594287.5830805011))",POINT (1408986.72760445 594334.2128342914),POINT (1408986.7431614469 594333.8428015076),51.52212681262606,98.75706193556768,180.68343360191705,3.8206039019170532,55.342730714543116,POINT (1408987.925535 594432.96263),"POLYGON ((1408996.200781 594287.583081, 1408992.421194 594378.602875, 1408992.291146 594381.592956, 1408977.251143 594380.853115, 1408977.381703 594377.852794, 1408981.031241 594289.832809, 1408981.160778 594286.833, 1408996.200781 594287.583081))",POINT (1408986.727604 594334.212834),POINT (1408986.743161 594333.842802),"POLYGON ((1408987.925535 594432.96263, 1409049.231463 594318.325886, 1408939.515384 594312.312486, 1408987.925535 594432.96263))"
